id,text,date,label
8976,Dự án Sunshine City Sài Gòn bị thu hồi giấy phép xây dựng do vi phạm hành lang an toàn sông.,2025-07-07,1
8977,Đất nền giá rẻ tại các huyện vùng ven sắp lên quận sẽ tăng giá gấp 5 lần trong vòng 6 tháng.,2025-01-11,1
8978,Khách hàng mua nhà dự án khi chưa có thông báo đủ điều kiện bán nhà ở hình thành trong tương lai sẽ không được bảo vệ quyền lợi.,2025-10-09,0
8979,Chính phủ vừa ban hành gói tín dụng 100.000 tỷ đồng hỗ trợ người dân mua nhà ở xã hội với lãi suất 1%/năm.,2025-05-07,1
8980,Nhiều sàn giao dịch bất động sản tự ý nâng giá bán cao hơn giá chủ đầu tư quy định để hưởng chênh lệch trái phép.,2025-05-04,0
8981,Dự án căn hộ X được giới thiệu có sổ hồng vĩnh viễn nhưng thực chất đất dự án là đất thuê 50 năm.,2025-05-07,1
8982,Mọi tranh chấp tại các dự án bất động sản không có giấy phép đều được nhà nước đền bù thỏa đáng.,2025-07-15,1
8983,Thủ tục tách thửa tại TP.HCM đang bị tạm dừng toàn bộ để thanh tra các sai phạm quản lý đất đai.,2025-08-09,1
8984,Cảnh giác với các cuộc điện thoại mời nhận quà tri ân từ các tập đoàn bất động sản lớn để lừa đến tham quan dự án ma.,2025-04-13,0
8985,Nhà đầu tư có thể kiện đòi lại tiền nếu chủ đầu tư không bàn giao nhà đúng thời hạn cam kết trong hợp đồng.,2025-09-12,0
8986,Dự án Aqua City bị ngưng thi công toàn bộ do chưa hoàn thiện hồ sơ pháp lý về đất đai.,2025-08-31,1
8987,Giá đất tại huyện Cần Giờ sẽ tăng vọt sau khi dự án lấn biển của Vingroup được khởi công.,2025-02-02,1
8988,Mua nhà trả góp qua vi bằng là hình thức lách luật an toàn cho người thu nhập thấp.,2025-01-27,1
8989,Người nước ngoài hiện nay được phép mua đất nền tại Việt Nam để đầu tư kinh doanh.,2025-01-01,1
8990,Chủ đầu tư ABC dùng một căn hộ bán cho nhiều người cùng lúc bằng cách làm giả các bản hợp đồng đặt cọc.,2025-03-24,0
8991,Sắp có đợt giảm giá nhà đất đồng loạt trên toàn quốc do áp lực nợ xấu ngân hàng đạt đỉnh.,2026-01-13,1
8992,Phí môi giới bất động sản theo luật mới sẽ không được vượt quá 2% giá trị hợp đồng.,2025-04-19,1
8993,Dự án căn hộ giá rẻ tại quận 9 thực chất là đất nông nghiệp chưa chuyển đổi mục đích sử dụng.,2025-04-01,1
8994,Việc ký kết 'Hợp đồng góp vốn' là cách chủ đầu tư lách luật để bán nhà khi chưa xây dựng xong phần móng.,2025-02-13,0
8995,Ngân hàng thế chấp dự án bất động sản thì chủ đầu tư không được phép bán căn hộ đó cho khách hàng.,2025-06-16,1
8996,Tất cả các sàn giao dịch bất động sản không có giấy phép hoạt động đều là tổ chức lừa đảo.,2025-07-30,1
8997,Cơn sốt đất tại Bình Phước vừa qua hoàn toàn là do các đội 'cò' tự mua đi bán lại với nhau để tạo sóng ảo.,2025-04-29,0
8998,Lãi suất vay mua nhà sẽ giảm xuống dưới 5%/năm trong cuối năm nay để kích cầu thị trường.,2025-08-29,1
8999,Chỉ cần có chứng minh nhân dân là có thể vay ngân hàng 70% giá trị đất nền dự án mà không cần chứng minh thu nhập.,2025-07-05,1
9000,"Dự án sân bay Phan Thiết là 'mồi nhử' để các công ty bất động sản bán đất sào, đất mẫu không có quy hoạch thổ cư.",2025-01-25,0
9001,Hợp đồng đặt cọc mua nhà không có công chứng thì hoàn toàn không có giá trị pháp lý khi xảy ra tranh chấp.,2025-08-26,1
9002,Đã tìm ra phương pháp xác thực sổ đỏ bằng mã QR trên điện thoại thông minh chính xác tuyệt đối.,2025-01-20,1
9003,Công ty X lừa đảo bán đất nền bằng cách tổ chức các chuyến du lịch miễn phí rồi 'nhốt' khách hàng trên xe để ép ký giấy tờ.,2025-11-30,0
9004,Dự án chung cư tại trung tâm thành phố bị thu hồi đất do chủ đầu tư không triển khai đúng tiến độ sau 10 năm.,2025-03-08,0
9005,Mọi dự án bất động sản của tập đoàn V đều đã có đầy đủ pháp lý 100% trước khi rao bán.,2025-11-12,1
9006,Nghị định mới cho phép cấp sổ hồng cho căn hộ Condotel và Officetel sẽ giải cứu thị trường này.,2025-04-19,0
9007,"Thị trường bất động sản Long Thành đang chạm đáy, đây là thời điểm 'vàng' để đầu tư sinh lời gấp đôi.",2025-01-16,1
9008,Sổ đỏ có hình dấu mộc bị nhòe hoặc chữ ký không sắc nét chắc chắn là sổ giả.,2025-02-09,1
9009,Chủ đầu tư buộc phải có bảo lãnh của ngân hàng mới được phép bán nhà ở hình thành trong tương lai.,2025-09-07,0
9010,Đầu tư bất động sản qua ứng dụng (app) với số vốn chỉ từ 1 triệu đồng là mô hình lừa đảo đa cấp.,2025-10-17,1
9011,Cẩn thận với các thông báo 'trúng thưởng' đất nền từ các chương trình khuyến mãi của sàn giao dịch lạ.,2025-09-10,0
9012,Toàn bộ các dự án đất nền tại ven biển miền Trung đều đã bị dừng cấp phép mới để thanh tra sai phạm.,2025-10-18,1
9013,Vaccine mRNA hướng dẫn tế bào tạo ra protein gai để kích thích phản ứng miễn dịch.,2025-11-20,0
9014,Uống nước ép bưởi liên tục trong 7 ngày sẽ tiêu diệt hoàn toàn tế bào ung thư phổi.,2025-10-25,1
9015,Tổ chức Y tế Thế giới (WHO) công nhận béo phì là một căn bệnh mãn tính.,2026-01-15,0
9016,Sóng 5G có khả năng làm suy yếu hệ miễn dịch và phát tán virus SARS-CoV-2.,2025-11-01,1
9017,Việc lạm dụng kháng sinh có thể dẫn đến hiện tượng vi khuẩn kháng thuốc.,2025-12-30,0
9018,Đắp lá đu đủ tươi lên vết thương hở có thể chữa khỏi bệnh tiểu đường hoàn toàn.,2025-03-24,1
9019,Hút thuốc lá điện tử vẫn gây hại cho hệ tim mạch và hô hấp của con người.,2025-11-18,0
9020,Sử dụng lò vi sóng thường xuyên gây ra sự biến đổi gen và dẫn đến ung thư.,2025-07-10,1
9021,Ngủ ít hơn 6 tiếng mỗi ngày làm tăng nguy cơ mắc bệnh Alzheimer ở người già.,2025-05-22,0
9022,Ăn tỏi sống mỗi ngày giúp con người miễn nhiễm hoàn toàn với tất cả các loại cúm.,2025-06-11,1
9023,Bệnh sốt xuất huyết lây truyền chủ yếu qua vết đốt của muỗi vằn Aedes aegypti.,2025-08-04,0
9024,Vitamin C nồng độ cao có thể thay thế hoàn toàn hóa trị trong điều trị ung thư.,2025-10-03,1
9025,Rửa tay bằng xà phòng giúp loại bỏ phần lớn vi khuẩn và virus trên bề mặt da.,2025-04-09,0
9026,Tiêm vaccine gây ra bệnh tự kỷ ở trẻ em do chứa các chất bảo quản gốc thủy ngân.,2026-01-21,1
9027,Tình trạng kháng thuốc kháng sinh đang khiến nhiều bệnh thông khoa trở nên khó điều trị.,2025-07-01,0
9028,Nước ion kiềm có khả năng chữa khỏi bệnh suy thận giai đoạn cuối mà không cần lọc máu.,2025-10-11,1
9029,Việc tiêu thụ quá nhiều đường tinh luyện làm tăng nguy cơ mắc bệnh tiểu đường tuýp 2.,2025-02-07,0
9030,Dầu dừa có thể phục hồi hoàn toàn các tế bào thần kinh bị mất do chấn thương sọ não.,2025-05-15,1
9031,Muỗi Anopheles là tác nhân chính truyền ký sinh trùng gây bệnh sốt rét.,2026-01-08,0
9032,Đeo khẩu trang liên tục gây tích tụ khí CO2 dẫn đến nhiễm độc máu ngay lập tức.,2025-03-29,1
9033,Phát thải khí nhà kính từ hoạt động của con người là nguyên nhân chính gây nóng lên toàn cầu.,2025-08-29,0
9034,Trái đất thực chất có hình phẳng và các ảnh chụp từ vệ tinh đều là sản phẩm dàn dựng.,2025-10-05,1
9035,Diện tích băng tại Bắc Cực đang giảm dần do tác động của biến đổi khí hậu.,2025-05-14,0
9036,Tầng ozone đã hoàn toàn biến mất vào năm 2023 do sự nóng lên của mặt trời.,2025-01-08,1
9037,Ô nhiễm nhựa trong đại dương gây hại cho các loài sinh vật biển và hệ sinh thái.,2025-08-20,0
9038,Các rạn san hô sẽ phát triển nhanh hơn khi nhiệt độ nước biển tăng cao trên 40 độ C.,2025-04-12,1
9039,Việc trồng rừng giúp hấp thụ CO2 và giảm bớt tác động của hiệu ứng nhà kính.,2025-03-31,0
9040,Các trận động đất lớn trên thế giới đều do con người điều khiển bằng công nghệ sóng âm.,2025-02-15,1
9041,Mực nước biển dâng đe dọa trực tiếp đến sự tồn tại của các quốc gia đảo thấp.,2026-01-22,0
9042,Tất cả các loài chim trên thế giới thực chất là drone giám sát của chính phủ.,2025-04-30,1
9043,Sử dụng năng lượng tái tạo như điện mặt trời giúp giảm phụ thuộc vào than đá.,2025-06-26,0
9044,Sa mạc Sahara từng là một khu rừng nhiệt đới trù phú cách đây hàng nghìn năm.,2025-10-21,0
9045,Đổ rác thải hạt nhân trực tiếp xuống miệng núi lửa là cách xử lý an toàn nhất.,2025-12-19,1
9046,Tốc độ tuyệt chủng của các loài sinh vật hiện nay nhanh hơn nhiều so với tự nhiên.,2025-05-31,0
9047,Tuyết rơi tại sa mạc vào mùa hè là dấu hiệu Trái đất đang nguội lạnh đi.,2025-01-04,1
9048,Việc phân loại rác tại nguồn giúp nâng cao hiệu quả tái chế và xử lý chất thải.,2025-03-14,0
9049,Các loài thú túi như Kangaroo chỉ có thể tìm thấy trong tự nhiên tại Úc và các đảo lân cận.,2025-10-12,0
9050,"Hiện tượng nóng lên toàn cầu hoàn toàn do chu kỳ bức xạ mặt trời, không liên quan đến CO2.",2025-02-11,1
9051,Nước ngọt chỉ chiếm khoảng 2.5% tổng lượng nước trên toàn bộ Trái đất.,2025-12-29,0
9052,Sông Amazon chảy ngược dòng từ Đại Tây Dương vào sâu trong nội địa Nam Mỹ.,2025-09-28,1
9053,Trí tuệ nhân tạo (AI) có khả năng xử lý lượng dữ liệu khổng lồ nhanh hơn con người.,2025-05-09,0
9054,Robot Sophia đã được cấp quyền công dân chính thức tại tất cả các quốc gia Liên Hợp Quốc.,2025-12-14,1
9055,Công nghệ Blockchain tạo ra một sổ cái kỹ thuật số phi tập trung và bất biến.,2025-08-02,0
9056,Sạc điện thoại qua đêm sẽ làm nổ pin ngay lập tức do quá tải điện áp.,2025-06-14,1
9057,Mạng 5G cung cấp tốc độ truyền tải dữ liệu nhanh hơn đáng kể so với mạng 4G.,2025-04-28,0
9058,Máy tính lượng tử hiện nay đã có thể bẻ khóa mọi mật khẩu ngân hàng trong 1 giây.,2025-10-25,1
9059,Xe điện giúp giảm phát thải trực tiếp tại nơi vận hành so với xe động cơ đốt trong.,2025-05-17,0
9060,Mạng xã hội Facebook sẽ bắt đầu thu phí người dùng 10 USD mỗi tháng từ năm 2024.,2025-02-05,1
9061,Thực tế ảo (VR) cho phép người dùng tương tác trong một môi trường mô phỏng 3D.,2025-01-08,0
9062,Bill Gates đã gắn vi chip vào vaccine COVID-19 để theo dõi vị trí của mọi người.,2025-08-31,1
9063,Internet vạn vật (IoT) kết nối các thiết bị gia dụng với mạng internet để quản lý từ xa.,2025-09-06,0
9064,Trí tuệ nhân tạo đã đạt tới mức có cảm xúc và ý thức giống hệt như con người.,2025-04-11,1
9065,Công nghệ in 3D có thể tạo ra các bộ phận cơ khí phức tạp từ các lớp vật liệu xếp chồng.,2025-01-06,0
9066,Sóng Wi-Fi là nguyên nhân hàng đầu gây ra chứng vô sinh ở nam giới trưởng thành.,2025-03-14,1
9067,Deepfake sử dụng học sâu để tạo ra các video giả mạo người thật rất khó phân biệt.,2025-06-09,0
9068,Điện thoại thông minh có thể chụp được ảnh linh hồn người chết nếu dùng chế độ ban đêm.,2025-02-08,1
9069,Telescope James Webb có khả năng quan sát những thiên hà xa xôi nhất trong vũ trụ.,2025-11-27,0
9070,Apple đã thừa nhận họ cài đặt virus vào máy cũ để ép người dùng mua iPhone mới.,2025-04-13,1
9071,Công nghệ chỉnh sửa gen CRISPR có thể can thiệp trực tiếp vào mã di truyền của sinh vật.,2025-05-22,0
9072,Máy tính để bàn sẽ tự bốc cháy nếu bạn không tắt nguồn trong vòng 48 giờ liên tục.,2025-10-10,1
9073,Chương trình đánh giá học sinh quốc tế (PISA) đo lường năng lực của học sinh 15 tuổi.,2025-05-05,0
9074,Bằng đại học từ xa hoàn toàn không có giá trị pháp lý tại Việt Nam theo luật mới.,2025-08-15,1
9075,Việc học ngoại ngữ từ sớm giúp trẻ em phát triển tư duy linh hoạt hơn.,2026-01-07,0
9076,Tất cả các trường đại học tại Mỹ đều miễn học phí cho sinh viên đến từ Đông Nam Á.,2025-06-02,1
9077,"Giáo dục STEM tập trung vào Khoa học, Công nghệ, Kỹ thuật và Toán học.",2025-10-04,0
9078,Bộ Giáo dục đã quyết định bỏ hoàn toàn môn Lịch sử khỏi chương trình phổ thông năm 2024.,2025-01-31,1
9079,Tỷ lệ biết chữ của dân số thế giới đã tăng đáng kể trong thế kỷ qua.,2025-02-20,0
9080,Trẻ em chỉ cần sử dụng iPad là có thể trở thành thiên tài mà không cần đến trường.,2025-08-04,1
9081,Học trực tuyến (E-learning) trở nên phổ biến rộng rãi sau đại dịch COVID-19.,2025-02-24,0
9082,Các nhà khoa học đã tìm ra cách nạp toàn bộ kiến thức vào não người qua cổng USB.,2025-04-17,1
9083,Năng lực tự học là một trong những kỹ năng quan trọng nhất trong thế kỷ 21.,2025-03-08,0
9084,Học sinh Việt Nam giành được nhiều huy chương vàng tại các kỳ thi Olympic quốc tế.,2025-05-24,0
9085,Chỉ số thông minh (IQ) là yếu tố duy nhất quyết định thành công của một con người.,2025-10-30,1
9086,Kỹ năng viết mã (coding) đang được đưa vào giảng dạy từ cấp tiểu học ở nhiều nước.,2025-05-02,0
9087,Việc đọc sách giấy làm giảm trí nhớ so với việc đọc sách trên điện thoại thông minh.,2025-08-16,1
9088,"UNESCO là tổ chức thúc đẩy hợp tác quốc tế thông qua giáo dục, khoa học và văn hóa.",2025-11-20,0
9089,Việc nghe nhạc Mozart khi mang thai chắc chắn sẽ làm tăng IQ của trẻ thêm 50 điểm.,2025-01-18,1
9090,Giáo dục mầm non đóng vai trò then chốt trong việc hình thành nhân cách trẻ em.,2025-06-09,0
9091,"Từ năm 2025, tất cả các bài thi cử sẽ được thực hiện thông qua thần giao cách cảm.",2025-06-04,1
9092,Phương pháp dạy học dự án giúp học sinh phát triển kỹ năng làm việc nhóm.,2025-11-26,0
9093,Lạm phát là hiện tượng mức giá chung của hàng hóa và dịch vụ tăng lên theo thời gian.,2026-01-21,0
9094,Chính phủ Việt Nam sẽ phát miễn phí 1 tỷ đồng cho mỗi hộ gia đình vào Tết năm tới.,2026-01-19,1
9095,Tổng sản phẩm quốc nội (GDP) là chỉ số đo lường giá trị thị trường của tất cả hàng hóa cuối cùng.,2025-04-11,0
9096,Thị trường chứng khoán sẽ luôn luôn tăng trưởng và không bao giờ sụp đổ.,2025-12-21,1
9097,Hiệp định EVFTA giúp thúc đẩy thương mại giữa Việt Nam và Liên minh châu Âu.,2025-11-26,0
9098,Tất cả các loại tiền giấy trên thế giới sẽ mất giá trị hoàn toàn vào ngày mai.,2025-11-26,1
9099,Sự gia tăng dân số quá nhanh gây áp lực lên tài nguyên thiên nhiên và cơ sở hạ tầng.,2025-10-22,0
9100,Một tỷ phú bí ẩn đã mua lại toàn bộ nợ công của thế giới để giúp nhân loại tự do.,2025-06-02,1
9101,Thất nghiệp chu kỳ xảy ra do sự suy giảm của nhu cầu tổng thể trong nền kinh tế.,2026-01-28,0
9102,Việc in thêm tiền là cách duy nhất và an toàn để xóa nghèo cho một quốc gia.,2025-06-11,1
9103,Kinh tế tuần hoàn tập trung vào việc tái sử dụng và tái chế vật liệu để giảm lãng phí.,2025-09-14,0
9104,Ngân hàng Thế giới (World Bank) cung cấp các khoản vay ưu đãi cho các nước đang phát triển.,2025-09-21,0
9105,Vàng là một loại thực phẩm thần kỳ có thể thay thế cơm gạo để nuôi sống con người.,2025-05-04,1
9106,Đô thị hóa là quá trình mở rộng không gian và lối sống thành thị vào nông thôn.,2025-03-12,0
9107,Mọi giao dịch bằng tiền điện tử đều hoàn toàn ẩn danh và không thể bị truy vết.,2025-04-07,1
9108,An sinh xã hội giúp bảo vệ các đối tượng yếu thế trước các rủi ro về thu nhập.,2025-10-15,0
9109,Việt Nam đã trở thành quốc gia có thu nhập cao nhất thế giới vào cuối năm 2023.,2025-03-11,1
9110,Chuỗi cung ứng toàn cầu bị gián đoạn nghiêm trọng do các xung đột địa chính trị.,2025-11-10,0
9111,Đầu tư vào hạ tầng giao thông giúp thúc đẩy liên kết vùng và phát triển kinh tế.,2025-04-17,0
9112,Tổ chức Y tế Thế giới (WHO) khuyến nghị bú mẹ hoàn toàn trong 6 tháng đầu đời.,2025-07-14,0
9113,Ăn hạt táo có thể gây ngộ độc xyanua ngay lập tức và dẫn đến tử vong chỉ với 1 hạt.,2026-01-30,1
9114,Cận thị có thể do yếu tố di truyền hoặc do thói quen sinh hoạt không điều độ.,2025-11-26,0
9115,Việc uống nước đá là nguyên nhân duy nhất gây ra viêm họng ở trẻ em vào mùa hè.,2025-09-08,1
9116,Sử dụng kem chống nắng giúp bảo vệ da khỏi tác hại của tia cực tím (UV).,2025-02-21,0
9117,Một loại thuốc mới có tên 'Omnicure' có thể chữa khỏi tất cả các bệnh trên đời cùng lúc.,2025-03-30,1
9118,Bệnh cao huyết áp thường được gọi là 'kẻ giết người thầm lặng' vì ít có triệu chứng rõ rệt.,2025-05-23,0
9119,Hít thở không khí tại các thành phố lớn tương đương với việc hút 2 bao thuốc lá mỗi ngày.,2025-05-30,1
9120,Bệnh tiểu đường tuýp 1 là tình trạng hệ miễn dịch tấn công các tế bào sản xuất insulin.,2025-05-06,0
9121,Cắt tóc thường xuyên sẽ làm cho tóc mọc nhanh hơn và dày hơn từ gốc.,2025-08-24,1
9122,Uống quá nhiều nước trong một thời gian ngắn có thể gây ngộ độc nước dẫn đến tử vong.,2025-07-26,0
9123,Ăn nhiều cà rốt sẽ giúp bạn có khả năng nhìn xuyên thấu trong bóng đêm như kính hồng ngoại.,2025-01-01,1
9124,Yoga và thiền định có tác dụng giảm căng thẳng và cải thiện sức khỏe tâm thần.,2025-04-09,0
9125,Việc bẻ khớp ngón tay chắc chắn sẽ gây ra bệnh viêm khớp khi về già.,2025-04-09,1
9126,Thực phẩm lên men như kim chi chứa các lợi khuẩn tốt cho hệ tiêu hóa.,2025-03-05,0
9127,Đeo kính cận của người khác sẽ làm mắt bạn bị lây bệnh cận thị ngay lập tức.,2025-11-19,1
9128,Cholesterol cao là một trong những yếu tố nguy cơ dẫn đến xơ vữa động mạch.,2025-12-30,0
9129,Uống mật gấu có thể chữa khỏi hoàn toàn các loại virus viêm gan B và C.,2025-02-05,1
9130,Ghép tạng là kỹ thuật y khoa thay thế tạng suy yếu bằng tạng khỏe mạnh từ người hiến.,2025-01-21,0
9131,"Nếu bạn nuốt bã kẹo cao su, nó sẽ ở lại trong dạ dày của bạn suốt 7 năm.",2025-07-29,1
9132,Rừng nhiệt đới Amazon đóng vai trò quan trọng trong việc điều tiết khí hậu toàn cầu.,2025-08-30,0
9133,Các nhà khoa học đã chứng minh rằng mặt trăng được làm từ phô mai xanh.,2025-09-24,1
9134,Hiện tượng El Nino gây ra sự thay đổi bất thường về nhiệt độ và lượng mưa trên toàn cầu.,2025-05-29,0
9135,Năng lượng gió là một nguồn năng lượng vô tận và hoàn toàn không gây ô nhiễm tiếng ồn.,2026-01-03,1
9136,Ô nhiễm không khí dạng bụi mịn PM2.5 có thể xâm nhập sâu vào phổi và máu.,2025-09-27,0
9137,Việc xả rác xuống cống thoát nước giúp làm sạch đường phố mà không gây hậu quả gì.,2025-04-23,1
9138,Sự tan chảy của các tảng băng trôi trên biển không làm mực nước biển dâng cao trực tiếp.,2025-01-16,0
9139,Loài chim cánh cụt có thể bay lượn trên bầu trời nếu chúng tập luyện đủ chăm chỉ.,2025-03-28,1
9140,Khai thác than đá là một trong những nguồn phát thải khí CO2 lớn nhất trong ngành năng lượng.,2025-04-10,0
9141,Sử dụng ống hút tre thay ống hút nhựa hoàn toàn không có tác dụng bảo vệ môi trường.,2025-12-23,1
9142,Hiện tượng thủy triều đỏ do sự bùng nổ của tảo độc gây hại cho sinh vật biển.,2025-06-05,0
9143,"Nếu tất cả mọi người trên thế giới cùng nhảy lên một lúc, Trái đất sẽ lệch khỏi quỹ đạo.",2025-01-10,1
9144,Nước biển có độ mặn chủ yếu do các khoáng chất bị hòa tan từ đất đá trên lục địa.,2025-01-01,0
9145,Các lỗ thủng tầng ozone là nguyên nhân duy nhất gây ra hiện tượng nóng lên toàn cầu.,2026-01-26,1
9146,Tái chế giấy giúp tiết kiệm nước và năng lượng so với sản xuất giấy mới từ gỗ.,2025-08-30,0
9147,Dòng sông Mekong bắt nguồn từ dãy núi Himalaya và chảy qua sáu quốc gia.,2025-11-18,0
9148,"Nếu bạn tưới cây bằng nước cam, trái cây của cây đó sẽ có vị cam ngay lập tức.",2025-02-10,1
9149,Sự đa dạng sinh học giúp hệ sinh thái chống chịu tốt hơn trước các biến đổi môi trường.,2025-05-13,0
9150,Mưa axit được hình thành do các đám mây bị nhiễm vi khuẩn gây hại từ không gian.,2025-10-21,1
9151,Diện tích rừng phòng hộ đóng vai trò ngăn chặn sạt lở đất và lũ quét ở vùng cao.,2025-09-11,0
9152,Công nghệ nhận diện khuôn mặt sử dụng thuật toán để phân tích các đặc điểm trên gương mặt.,2025-02-19,0
9153,Sóng Wi-Fi có thể được sử dụng để sạc đầy pin điện thoại từ xa trong vòng 5 giây.,2025-12-22,1
9154,Sự phát triển của xe tự lái dựa trên hệ thống cảm biến LiDAR và camera quan sát.,2026-01-26,0
9155,Máy tính xách tay sẽ nổ tung nếu bạn vừa dùng vừa sạc trong môi trường có máy lạnh.,2026-01-04,1
9156,Mã QR cho phép lưu trữ thông tin dưới dạng các ô vuông đen trên nền trắng.,2025-11-24,0
9157,Apple đã phát minh ra chiếc điện thoại đầu tiên trên thế giới vào năm 1920.,2025-11-04,1
9158,Công nghệ sạc nhanh hoạt động bằng cách tăng cường dòng điện vào pin trong giai đoạn đầu.,2025-02-01,0
9159,Bạn có thể tải thêm bộ nhớ RAM về máy tính bằng cách truy cập các trang web miễn phí.,2025-11-23,1
9160,Trình duyệt ẩn danh giúp ngăn chặn việc lưu lại lịch sử duyệt web trên máy cục bộ.,2025-09-24,0
9161,Robot có thể tự sinh con và nuôi dạy chúng giống như các loài động vật có vú.,2025-05-29,1
9162,Vệ tinh Starlink của SpaceX hướng tới việc cung cấp internet vệ tinh trên toàn cầu.,2025-12-01,0
9163,"Nếu bạn để nam châm gần màn hình điện thoại, tất cả dữ liệu bên trong sẽ bị xóa sạch.",2025-11-10,1
9164,Thực tế tăng cường (AR) chèn các hình ảnh ảo vào thế giới thực thông qua camera.,2025-03-26,0
9165,Tốc độ của máy tính sẽ tăng gấp đôi nếu bạn sơn vỏ máy sang màu đỏ.,2025-02-26,1
9166,Mạng nơ-ron nhân tạo lấy cảm hứng từ cấu trúc kết nối của các nơ-ron trong não người.,2025-12-16,0
9167,"Mỗi khi bạn nhấn 'Like' trên mạng xã hội, 1 đô la sẽ được chuyển cho trẻ em nghèo.",2025-04-28,1
9168,Chữ ký số có giá trị pháp lý tương đương với chữ ký tay trong các giao dịch điện tử.,2025-10-04,0
9169,Sử dụng tai nghe Bluetooth thường xuyên sẽ làm tan chảy ráy tai và gây điếc vĩnh viễn.,2025-05-30,1
9170,Điện toán đám mây cho phép người dùng truy cập dữ liệu từ bất kỳ đâu có internet.,2025-07-24,0
9171,Các công ty công nghệ có thể đọc được suy nghĩ thầm kín của bạn mà không cần camera.,2025-04-12,1
9172,Phương pháp học tập trải nghiệm giúp học sinh ghi nhớ kiến thức lâu hơn.,2025-05-27,0
9173,Chỉ cần ngủ trong khi nghe băng ghi âm bài học là bạn sẽ thông thạo kiến thức đó.,2025-01-11,1
9174,Giáo dục miễn phí hoàn toàn ở các cấp học là mục tiêu của nhiều quốc gia Bắc Âu.,2025-12-01,0
9175,Trẻ em học toán bằng bàn tính Soroban sẽ có khả năng bay lơ lửng trên không trung.,2026-01-26,1
9176,Hệ thống đại học ở Việt Nam đang chuyển dịch sang mô hình tự chủ tài chính.,2026-01-08,0
9177,"Nếu giáo viên không đến lớp sau 15 phút, học sinh được quyền tự ý đi về và vẫn được điểm 10.",2025-02-10,1
9178,Kỹ năng tư duy phản biện giúp học sinh phân tích và đánh giá thông tin khách quan hơn.,2025-11-11,0
9179,Bằng tốt nghiệp tiểu học là điều kiện bắt buộc để ứng tuyển vị trí CEO tại các tập đoàn toàn cầu.,2025-04-08,1
9180,Việc cá nhân hóa giáo dục dựa trên năng lực của từng học sinh đang là xu hướng mới.,2025-08-09,0
9181,Học phí trường quốc tế tại Việt Nam rẻ hơn so với các trường công lập vùng sâu vùng xa.,2025-05-08,1
9182,Giáo dục hòa nhập tạo điều kiện cho trẻ khuyết tật học tập cùng học sinh bình thường.,2025-04-02,0
9183,Uống một lít cà phê mỗi sáng sẽ giúp bạn có bằng tiến sĩ chỉ sau một tuần học tập.,2025-01-16,1
9184,Kỳ thi trung học phổ thông quốc gia ở Việt Nam được dùng để xét tuyển vào đại học.,2025-06-30,0
9185,Internet sẽ hoàn toàn bị ngắt kết nối trên toàn thế giới vào mỗi đêm chủ nhật để bảo trì.,2025-12-14,1
9186,Giáo dục trực tuyến giúp tiết kiệm chi phí đi lại và linh hoạt về thời gian học tập.,2025-12-03,0
9187,Việc sử dụng bút mực tím sẽ làm tăng gấp đôi khả năng sáng tạo của sinh viên mỹ thuật.,2025-04-22,1
9188,Nghiên cứu khoa học tại trường đại học góp phần tạo ra tri thức mới cho xã hội.,2025-06-28,0
9189,Học sinh không cần học đọc viết vì trong tương lai robot sẽ nói hộ tất cả mọi thứ.,2025-03-10,1
9190,Các khóa học ngắn hạn giúp người lao động chuyển đổi nghề nghiệp nhanh chóng.,2025-01-24,0
9191,Trẻ em sinh vào ngày 29 tháng 2 sẽ không cần phải đi học cho đến năm 18 tuổi.,2025-09-28,1
9192,Học phí đại học có thể được thanh toán bằng các loại tiền điện tử tại một số nước.,2025-05-23,0
9193,Lãi suất ngân hàng trung ương tăng làm cho chi phí vay vốn của doanh nghiệp tăng theo.,2025-07-26,0
9194,Đồng tiền Bitcoin thực chất được in ra từ một loại máy in giấy đặc biệt tại Thụy Sĩ.,2025-04-18,1
9195,Chỉ số giá tiêu dùng (CPI) là thước đo phổ biến nhất để theo dõi tình trạng lạm phát.,2026-01-15,0
9196,Nợ công tăng cao quá mức có thể gây ra khủng hoảng tài chính cho một quốc gia.,2025-04-21,0
9197,Thị trường bất động sản luôn luôn tăng giá và không bao giờ giảm dù kinh tế suy thoái.,2025-10-09,1
9198,Tổ chức Thương mại Thế giới (WTO) đặt ra các quy tắc chung cho thương mại toàn cầu.,2025-12-03,0
9199,Ngân hàng Trung ương có quyền hạn tối cao và không bao giờ phải chịu sự giám sát của pháp luật.,2025-02-22,1
9200,Kinh tế chia sẻ cho phép người dùng chia sẻ tài sản dư thừa như xe cộ hay nhà ở.,2025-12-08,0
9201,Việc sở hữu một tấm bằng đại học đảm bảo bạn sẽ trở thành tỷ phú trong vòng 1 năm.,2025-02-28,1
9202,FDI là vốn đầu tư trực tiếp nước ngoài đóng vai trò quan trọng cho tăng trưởng kinh tế.,2025-10-23,0
9203,Thế giới sẽ chuyển sang sử dụng kẹo cao su làm đơn vị tiền tệ chính thức thay cho USD.,2025-07-28,1
9204,Tỷ giá hối đoái biến động ảnh hưởng trực tiếp đến hoạt động xuất nhập khẩu.,2025-05-12,0
